,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,discountlevel
14706,2,252.69,1,0,Surburban,0,Phone,Discount,0,15.36216973
14708,1,526.99,0,1,Urban,1,Multichannel,Discount,0,9.015720103
14709,8,124.68,1,0,Urban,0,Web,Discount,0,15.24566668
14714,2,1085.9,1,0,Surburban,1,Phone,Discount,0,10.35648371
14715,1,630.53,1,1,Rural,1,Web,Discount,0,12.81501946
14717,5,125.01,1,0,Urban,0,Phone,Discount,0,9.064963896
14719,7,292.08,0,1,Urban,0,Phone,Discount,1,21.25274404
14720,11,29.99,1,0,Surburban,0,Phone,Discount,0,3.143747935
14721,10,375.95,0,1,Surburban,0,Web,Discount,0,9.977229278
14723,2,677.89,1,1,Rural,1,Web,Discount,1,27.12655867
14728,9,515.71,0,1,Surburban,1,Web,Discount,0,16.01297384
14732,4,269.69,1,0,Urban,1,Phone,Discount,0,9.413271554
14733,7,220.45,1,0,Surburban,1,Phone,Discount,0,13.32762008
14734,6,58.38,1,0,Surburban,0,Web,Discount,0,15.40662863
14735,8,950.34,1,0,Rural,1,Phone,Discount,0,14.20318691
14737,5,149.99,0,1,Surburban,0,Web,Discount,0,5.269124314
14740,2,167.37,0,1,Surburban,1,Phone,Discount,1,27.78985613
14742,1,1014.58,1,1,Urban,1,Web,Discount,0,10.71288651
14743,4,29.99,1,0,Surburban,1,Web,Discount,0,15.69833633
14745,1,69.76,0,1,Urban,1,Phone,Discount,0,11.21087425
14746,3,242.03,0,1,Surburban,0,Web,Discount,0,9.607696231
14748,2,104.35,0,1,Surburban,1,Phone,Discount,0,4.373470407
14751,2,329.8,1,0,Rural,0,Phone,Discount,0,10.47454143
14755,12,63.73,0,1,Rural,0,Phone,Discount,0,10.42229059
14757,1,29.99,1,0,Rural,1,Web,Discount,0,11.27131621
14759,2,29.99,1,0,Surburban,1,Phone,Discount,0,10.33301747
14764,3,77.15,1,0,Surburban,0,Web,Discount,1,22.51864628
14772,5,93,0,1,Surburban,1,Web,Discount,0,16.37941555
14778,10,51.34,0,1,Urban,0,Web,Discount,1,24.18616125
14779,10,97,1,0,Surburban,0,Web,Discount,0,4.12549759
14781,2,321.87,0,1,Urban,0,Web,Discount,0,21.68051308
14782,8,84.46,0,1,Urban,0,Web,Discount,0,11.52771514
14783,1,283.66,1,0,Urban,1,Multichannel,Discount,0,0.239163184
14789,10,124.56,0,1,Urban,0,Web,Discount,0,8.894596894
14794,12,62.18,0,1,Surburban,0,Web,Discount,0,9.103703821
14795,3,195.57,0,1,Surburban,0,Phone,Discount,0,12.98610636
14799,10,342.86,1,0,Urban,0,Multichannel,Discount,0,11.17801649
14802,3,150.75,0,1,Urban,0,Web,Discount,0,3.452027497
14807,9,313.38,0,1,Surburban,0,Web,Discount,0,5.446025577
14808,6,172.54,1,0,Surburban,0,Phone,Discount,1,24.41243029
14809,9,175.13,0,1,Rural,0,Web,Discount,1,27.75691793
14810,8,124.13,1,0,Urban,0,Web,Discount,0,11.72506478
14817,12,164.02,1,0,Urban,1,Phone,Discount,0,8.402543028
14823,1,300.82,1,0,Urban,1,Phone,Discount,0,6.852621738
14824,6,32.09,1,0,Urban,0,Web,Discount,1,27.4280136
14827,8,150.1,1,0,Urban,0,Phone,Discount,0,10.79965331
14833,10,232.55,1,1,Urban,1,Phone,Discount,1,27.22060344
14834,2,1409.29,1,1,Surburban,1,Web,Discount,1,23.73975455
14835,3,56.24,0,1,Rural,1,Phone,Discount,0,7.946579855
14837,9,29.99,1,0,Surburban,1,Web,Discount,0,9.677526658
14838,1,38.07,1,0,Urban,0,Web,Discount,1,18.98750353
14841,10,642.96,1,1,Surburban,1,Multichannel,Discount,1,23.34494486
14849,1,29.99,1,0,Urban,1,Phone,Discount,1,18.87094306
14850,9,256.52,1,0,Surburban,0,Web,Discount,0,3.093962908
14859,4,33,1,0,Urban,0,Phone,Discount,1,18.75859222
14861,6,57.84,0,1,Urban,0,Phone,Discount,0,9.581708854
14867,3,580.04,1,1,Rural,1,Multichannel,Discount,0,12.86879478
14871,9,227.33,0,1,Urban,0,Phone,Discount,0,10.76531175
14873,9,142.13,1,0,Urban,0,Phone,Discount,0,7.541159344
14876,6,29.99,0,1,Urban,0,Phone,Discount,0,7.37840269
14881,3,483.09,0,1,Rural,0,Multichannel,Discount,0,10.73298014
14882,10,284.82,1,0,Urban,0,Phone,Discount,0,8.603673533
14883,4,245.69,0,1,Urban,0,Multichannel,Discount,0,11.74449632
14885,10,400.65,0,1,Urban,0,Multichannel,Discount,0,9.985122673
14888,7,29.99,1,0,Surburban,0,Web,Discount,0,15.29442723
14889,10,81.26,1,0,Surburban,0,Web,Discount,0,9.685955344
14890,6,233.83,1,0,Surburban,0,Multichannel,Discount,0,8.580464865
14891,12,100.28,0,1,Rural,1,Phone,Discount,1,29.13732295
14896,9,267.63,1,0,Surburban,0,Phone,Discount,1,24.23409455
14897,1,133.03,1,0,Rural,0,Phone,Discount,1,24.30400739
14902,3,277.51,1,0,Urban,1,Web,Discount,0,8.855212688
14906,10,326.93,1,0,Urban,0,Multichannel,Discount,0,8.794275515
14912,9,29.99,1,0,Surburban,1,Phone,Discount,0,5.771220556
14914,3,449.77,0,1,Urban,1,Multichannel,Discount,0,4.237250562
14916,8,504.01,0,1,Surburban,1,Multichannel,Discount,0,9.835301697
14918,12,91.09,0,1,Urban,1,Web,Discount,0,8.03752558
14919,2,362.17,1,1,Urban,0,Phone,Discount,0,9.188064646
14923,11,199.51,0,1,Rural,1,Phone,Discount,0,9.360592738
14924,2,99.15,0,1,Surburban,1,Phone,Discount,0,17.40038392
14925,10,94.19,1,0,Surburban,1,Web,Discount,0,9.114387472
14928,9,249.99,1,1,Surburban,0,Phone,Discount,0,10.18287719
14932,9,56.24,1,0,Urban,1,Web,Discount,0,8.956437354
14936,4,427.49,0,1,Surburban,0,Multichannel,Discount,0,9.988083188
14941,2,653.23,0,1,Urban,1,Phone,Discount,0,12.99411601
14944,6,84.8,0,1,Urban,1,Phone,Discount,0,4.361570042
14947,10,76.54,0,1,Urban,1,Phone,Discount,0,7.15961123
14948,2,803.79,0,1,Surburban,1,Phone,Discount,0,14.28934993
14949,1,312.77,1,0,Surburban,0,Web,Discount,0,12.75466221
14952,3,59.09,1,0,Surburban,0,Web,Discount,0,11.4671666
14953,11,41.04,1,0,Rural,1,Web,Discount,0,10.96425722
14955,1,333.42,1,0,Surburban,0,Phone,Discount,1,21.13204984
14959,1,389.26,1,0,Surburban,0,Web,Discount,0,6.590160407
14960,6,152.28,1,0,Urban,0,Web,Discount,0,10.00759561
14966,5,318.52,0,1,Urban,1,Phone,Discount,0,4.105275275
14969,5,122.79,1,0,Surburban,0,Web,Discount,0,11.78188912
14970,5,225.89,1,0,Urban,0,Web,Discount,1,28.81129925
14972,11,167.12,0,1,Surburban,0,Web,Discount,0,11.19996308
14974,10,67.31,0,1,Rural,0,Web,Discount,0,6.128621716
14982,5,29.99,0,1,Surburban,1,Phone,Discount,0,7.59846545
14984,12,329.72,0,1,Surburban,0,Multichannel,Discount,0,11.06937388
14985,1,478.99,0,1,Urban,0,Web,Discount,0,1.330248533
14989,1,29.99,0,1,Urban,0,Phone,Discount,0,10.43232938
14991,1,364.64,1,0,Surburban,0,Phone,Discount,0,10.79239425
14993,8,111.72,1,0,Surburban,1,Web,Discount,1,24.17333649
14995,5,41.74,0,1,Surburban,0,Phone,Discount,1,25.60523282
14997,2,93.76,0,1,Urban,0,Phone,Discount,0,7.369628099
14998,8,492.54,0,1,Urban,1,Multichannel,Discount,0,4.917900013
15001,1,116.84,1,0,Urban,1,Phone,Discount,1,25.37229587
15005,2,80.44,0,1,Surburban,0,Phone,Discount,1,24.98153426
15006,3,437.28,0,1,Surburban,0,Web,Discount,0,4.569531814
15007,1,427.47,1,0,Surburban,1,Multichannel,Discount,0,12.18008698
15017,1,45.64,1,0,Urban,1,Web,Discount,1,24.42658738
15021,1,362.77,1,1,Surburban,1,Web,Discount,0,14.61896875
15031,10,29.99,1,0,Rural,1,Web,Discount,0,13.3568456
15032,5,58.57,0,1,Rural,0,Web,Discount,1,26.24012802
15033,9,86.39,0,1,Urban,1,Phone,Discount,0,4.800611636
15039,9,42.08,0,1,Surburban,1,Phone,Discount,0,10.35605674
15040,4,187.72,0,1,Surburban,0,Web,Discount,0,8.434814545
15041,3,253.13,0,1,Urban,0,Web,Discount,0,5.339667829
15044,1,176.98,1,0,Rural,1,Phone,Discount,1,25.54084674
15046,5,429.31,1,0,Urban,0,Phone,Discount,0,6.930317256
15047,11,262.99,1,0,Urban,1,Phone,Discount,0,10.04368389
15051,10,38.95,0,1,Surburban,0,Phone,Discount,0,10.7658342
15055,10,145.74,1,0,Rural,1,Phone,Discount,1,28.64913121
15062,10,29.99,0,1,Surburban,1,Phone,Discount,0,12.6370963
15064,2,148.34,0,1,Surburban,1,Web,Discount,0,4.351700142
15066,3,193.69,1,0,Rural,1,Phone,Discount,0,9.320079055
15069,1,492.33,1,0,Urban,0,Web,Discount,1,26.69769118
15081,12,202.12,1,0,Surburban,1,Phone,Discount,0,3.569417128
15082,3,354.66,0,1,Rural,0,Phone,Discount,1,21.45670182
15083,4,47.51,0,1,Urban,0,Web,Discount,0,13.22962054
15088,4,202.96,1,0,Urban,0,Multichannel,Discount,0,8.112180667
15095,5,29.99,1,0,Surburban,1,Web,Discount,1,19.38242161
15097,8,46.08,0,1,Surburban,1,Phone,Discount,0,6.516117843
15099,11,29.99,0,1,Surburban,0,Web,Discount,0,3.155025095
15102,6,232.23,1,0,Rural,1,Web,Discount,0,10.81491215
15107,1,269.18,0,1,Rural,0,Web,Discount,1,26.995043
15108,9,62.35,0,1,Surburban,0,Phone,Discount,0,11.02301571
15112,1,122.34,1,0,Urban,0,Web,Discount,0,16.87393449
15119,5,29.99,0,1,Surburban,0,Web,Discount,0,10.12108375
15120,8,29.99,1,0,Surburban,0,Web,Discount,0,13.55590341
15126,1,245.74,1,0,Urban,1,Web,Discount,0,2.137799275
15128,7,201.3,0,1,Surburban,1,Phone,Discount,0,20.4220279
15130,8,241.25,1,0,Surburban,0,Web,Discount,0,16.2118462
15133,6,508.62,0,1,Surburban,1,Web,Discount,1,26.14697749
15134,6,37.82,1,0,Urban,1,Phone,Discount,0,5.928004959
15138,2,79.16,1,0,Rural,0,Phone,Discount,1,23.23644594
15139,3,131.29,0,1,Urban,0,Phone,Discount,0,12.08489592
15140,7,422.44,1,0,Surburban,0,Web,Discount,0,15.08733814
15142,1,125.6,0,1,Urban,1,Web,Discount,0,11.59972823
15143,3,29.99,0,1,Surburban,0,Phone,Discount,0,11.88094497
15145,8,415.64,1,1,Rural,0,Web,Discount,0,6.224001623
15148,2,468.85,1,0,Urban,0,Phone,Discount,0,13.07216209
15152,1,364.8,0,1,Urban,0,Phone,Discount,0,9.157335828
15155,12,99.81,1,0,Surburban,0,Web,Discount,0,6.003113337
15156,1,173.37,1,0,Surburban,0,Phone,Discount,0,10.16928101
15159,8,631.82,1,0,Surburban,1,Web,Discount,0,7.227780945
15160,10,265.32,1,1,Urban,1,Phone,Discount,0,2.320900953
15164,3,71.4,1,0,Surburban,0,Web,Discount,0,17.18571172
15169,4,1155.88,1,1,Surburban,1,Phone,Discount,0,5.952245256
15172,3,281.93,1,0,Rural,0,Multichannel,Discount,0,14.73102469
15183,2,45.21,1,0,Urban,0,Web,Discount,0,9.826510924
15185,7,361.16,1,1,Surburban,1,Multichannel,Discount,0,10.48723167
15187,5,114.75,1,0,Surburban,1,Web,Discount,1,23.39772633
15188,2,185.94,0,1,Rural,0,Phone,Discount,0,10.87122374
15192,1,282.16,0,1,Urban,0,Phone,Discount,0,11.15411684
15193,9,426.2,0,1,Urban,0,Web,Discount,0,6.620450035
15199,11,81.88,1,0,Surburban,1,Web,Discount,0,11.34765074
15201,3,29.99,0,1,Urban,0,Phone,Discount,0,14.43447665
15202,1,144.01,0,1,Surburban,0,Phone,Discount,0,7.278835476
15208,1,270.61,1,0,Surburban,0,Phone,Discount,0,9.109464096
15209,4,746.26,1,0,Surburban,1,Phone,Discount,0,13.56281803
15211,6,96.5,1,0,Surburban,1,Web,Discount,0,8.845636406
15213,3,406.71,0,1,Surburban,0,Web,Discount,1,23.74564216
15215,2,472.92,1,0,Urban,0,Web,Discount,1,19.33139433
15218,8,268.67,1,1,Rural,1,Phone,Discount,0,8.925009005
15221,8,52.36,1,0,Surburban,1,Phone,Discount,0,13.07208755
15224,2,43.91,1,0,Urban,0,Web,Discount,0,13.15652291
15225,1,56.7,1,0,Surburban,0,Phone,Discount,0,7.615602987
15226,4,29.99,1,0,Surburban,0,Web,Discount,0,7.427028402
15228,5,167.29,1,0,Surburban,0,Web,Discount,0,16.49841644
15229,6,30.75,0,1,Urban,0,Phone,Discount,0,15.27631326
15232,9,133.07,0,1,Surburban,1,Phone,Discount,0,8.30094048
15235,8,664.65,1,1,Rural,1,Phone,Discount,0,6.530495664
15243,9,306.79,1,0,Surburban,0,Web,Discount,1,27.60895603
15245,6,73.59,1,0,Rural,0,Phone,Discount,0,7.285015106
15249,1,799.3,1,0,Urban,1,Phone,Discount,0,10.0487238
15255,1,1309.03,1,1,Urban,1,Multichannel,Discount,0,8.945532936
15267,4,233.61,0,1,Rural,0,Multichannel,Discount,0,18.09535128
15268,2,640.88,0,1,Rural,1,Multichannel,Discount,1,27.16896166
15273,11,34.85,0,1,Surburban,0,Web,Discount,0,5.073856474
15277,5,52.47,1,0,Surburban,0,Web,Discount,1,25.95986746
15280,8,50.67,1,0,Urban,0,Phone,Discount,0,12.59787684
15282,6,36.33,0,1,Surburban,0,Phone,Discount,0,6.741361249
15289,8,351.23,1,1,Surburban,1,Phone,Discount,0,10.76443125
15292,2,29.99,1,0,Urban,0,Web,Discount,0,5.067189561
15293,4,29.99,1,0,Surburban,1,Phone,Discount,1,20.95063259
15295,1,143.6,0,1,Surburban,1,Phone,Discount,0,2.485456606
15301,7,240.62,1,0,Urban,0,Phone,Discount,0,12.92354096
15302,1,229.7,0,1,Surburban,0,Phone,Discount,0,9.363644423
15304,1,531.36,1,0,Surburban,1,Multichannel,Discount,0,14.49841157
15307,4,171.02,1,0,Surburban,0,Web,Discount,0,17.64836557
15309,9,222.56,1,0,Rural,0,Web,Discount,0,11.18100927
15313,2,29.99,0,1,Urban,0,Phone,Discount,0,10.64668369
15314,3,118.07,1,0,Urban,0,Phone,Discount,0,7.349485987
15317,10,256.06,1,1,Rural,0,Web,Discount,1,26.19430766
15319,1,714.7,1,0,Surburban,1,Phone,Discount,0,12.67957851
15321,10,50.62,0,1,Urban,0,Phone,Discount,0,11.61145221
15322,10,62.45,1,0,Urban,1,Web,Discount,0,9.091926636
15326,9,61.1,1,0,Surburban,0,Phone,Discount,0,6.654221017
15327,10,64.99,1,0,Urban,1,Phone,Discount,0,5.890611314
15332,9,103.23,1,0,Rural,1,Web,Discount,1,28.81465061
15340,11,445.34,0,1,Urban,0,Phone,Discount,0,7.601845676
15342,7,101.59,1,0,Urban,1,Web,Discount,0,10.90609838
15345,3,438.92,1,1,Surburban,0,Multichannel,Discount,1,18.86350751
15347,1,87.45,0,1,Surburban,0,Web,Discount,0,8.259491543
15352,4,50.6,1,0,Urban,1,Web,Discount,0,5.813608774
15353,4,210.27,0,1,Surburban,0,Web,Discount,0,10.06978788
15354,11,49.32,1,0,Urban,0,Phone,Discount,0,10.45489271
15367,10,131.66,0,1,Surburban,1,Web,Discount,0,8.497013036
15375,1,620.5,0,1,Rural,1,Phone,Discount,0,9.435232427
15377,1,29.99,1,0,Rural,1,Phone,Discount,0,11.80990154
15383,3,234.35,1,0,Urban,0,Phone,Discount,1,24.44024559
15389,2,302.17,0,1,Surburban,0,Phone,Discount,1,25.95664559
15393,9,106,1,0,Surburban,1,Web,Discount,0,12.76610156
15394,2,298.56,1,0,Surburban,0,Web,Discount,0,16.73873391
15398,1,927.68,1,1,Surburban,1,Web,Discount,0,5.091724571
15399,10,377.15,0,1,Urban,0,Web,Discount,0,14.24634931
15401,9,102.92,1,0,Urban,1,Phone,Discount,0,8.469879521
15402,1,384.53,0,1,Surburban,0,Phone,Discount,1,25.95377989
15403,3,104.26,1,0,Urban,1,Web,Discount,0,11.09099613
15408,2,29.99,1,0,Surburban,0,Phone,Discount,0,7.179619936
15410,1,165.07,1,0,Urban,1,Phone,Discount,0,4.111348146
15411,8,182.52,0,1,Surburban,0,Phone,Discount,0,13.3698914
15413,11,127.73,1,0,Rural,1,Phone,Discount,0,19.89259615
15416,2,516.25,1,0,Surburban,1,Phone,Discount,1,26.52146125
15417,7,273.41,1,0,Urban,1,Web,Discount,0,13.46277237
15419,8,126.73,0,1,Urban,0,Phone,Discount,0,14.65146046
15429,2,203.41,1,1,Rural,1,Web,Discount,0,10.81245468
15431,11,49.83,1,0,Rural,0,Phone,Discount,0,4.460590595
15435,7,311.19,0,1,Urban,1,Web,Discount,0,12.79174445
15439,1,383.86,1,0,Rural,1,Web,Discount,0,6.837044868
15441,9,336.64,1,1,Urban,1,Phone,Discount,0,14.03125743
15442,1,310.23,0,1,Rural,1,Phone,Discount,1,23.46939227
15446,11,116.12,0,1,Urban,0,Web,Discount,0,10.68411032
15448,10,34.44,1,0,Urban,0,Phone,Discount,0,6.742886943
15454,3,814.51,0,1,Urban,1,Phone,Discount,0,20.70833956
15456,3,178.32,0,1,Surburban,0,Web,Discount,0,9.856414903
15457,1,659.31,1,1,Urban,1,Phone,Discount,0,3.841956815
15460,10,464.48,0,1,Urban,1,Multichannel,Discount,0,10.68900982
15462,1,31.38,0,1,Urban,0,Web,Discount,0,9.900964226
15464,11,139.79,1,0,Surburban,1,Phone,Discount,0,15.25390589
15466,2,110.07,0,1,Urban,0,Web,Discount,0,17.41406531
15467,8,62.56,0,1,Urban,1,Phone,Discount,0,8.906448582
15468,6,52.73,1,0,Surburban,0,Phone,Discount,0,12.65107192
15469,3,631.37,1,0,Urban,1,Web,Discount,0,16.52788713
15470,10,29.99,0,1,Rural,1,Web,Discount,0,15.20903591
15471,4,147.16,0,1,Urban,1,Phone,Discount,0,6.833475906
15472,10,117.59,1,0,Surburban,1,Phone,Discount,0,6.193623417
15473,4,29.99,0,1,Rural,0,Web,Discount,0,10.38202387
15476,5,29.99,1,0,Surburban,1,Phone,Discount,0,5.8973845
15478,2,142.42,1,0,Surburban,1,Web,Discount,1,28.62958866
15479,4,77.97,1,0,Surburban,0,Web,Discount,0,14.29021819
15487,10,224.61,1,0,Urban,1,Phone,Discount,0,12.7152257
15488,8,455.32,0,1,Urban,0,Phone,Discount,0,14.63884956
15490,5,77.98,0,1,Urban,1,Web,Discount,0,4.766466841
15492,4,942.26,0,1,Rural,1,Multichannel,Discount,1,21.92201615
15494,12,301.47,1,1,Rural,0,Phone,Discount,1,22.64522863
15496,6,126.22,0,1,Rural,1,Web,Discount,0,8.235404781
15497,10,72.38,0,1,Urban,1,Web,Discount,0,13.2393751
15510,10,84.46,0,1,Surburban,1,Web,Discount,0,14.44282153
15512,1,886.15,1,1,Surburban,1,Web,Discount,1,20.32032119
15514,8,58.03,0,1,Rural,0,Web,Discount,1,28.92676288
15517,10,175.66,1,0,Urban,0,Web,Discount,0,17.25573159
15518,2,71.41,1,0,Rural,0,Web,Discount,0,15.06745281
15520,10,133.39,1,0,Rural,0,Phone,Discount,1,28.77139646
15524,6,29.99,0,1,Surburban,1,Phone,Discount,0,15.29551524
15529,9,180.94,0,1,Surburban,1,Web,Discount,0,12.335283
15530,2,51.43,1,0,Surburban,1,Web,Discount,0,10.21711839
15531,7,29.99,1,0,Urban,1,Phone,Discount,0,11.3963158
15537,5,73.85,1,0,Surburban,0,Phone,Discount,1,21.88295277
15538,10,93.64,1,0,Urban,0,Phone,Discount,0,10.20646032
15540,5,171.33,1,0,Surburban,1,Phone,Discount,0,12.80063473
15542,10,88,1,0,Urban,1,Web,Discount,0,5.360830366
15546,1,246.68,0,1,Urban,1,Phone,Discount,0,11.3191864
15547,9,29.99,0,1,Urban,1,Web,Discount,1,25.02025376
15548,8,197.6,1,0,Surburban,0,Web,Discount,0,12.79453326
15549,6,50.42,1,0,Surburban,1,Phone,Discount,0,14.04749839
15550,8,29.99,1,0,Urban,1,Web,Discount,0,15.33523089
15551,7,241.55,1,0,Urban,0,Phone,Discount,0,12.47883978
15552,1,202.06,0,1,Rural,0,Web,Discount,1,23.55493967
15557,10,90.52,0,1,Surburban,0,Web,Discount,0,8.583545167
15559,4,37.6,0,1,Surburban,1,Web,Discount,0,2.041470901
15560,3,809.12,0,1,Surburban,1,Web,Discount,0,5.736012717
15565,10,554.84,0,1,Rural,1,Multichannel,Discount,0,10.9540595
15570,2,29.99,1,0,Surburban,1,Phone,Discount,0,18.06870079
15573,2,581.33,1,0,Surburban,1,Multichannel,Discount,0,12.91938828
15574,2,817.9,1,1,Surburban,1,Phone,Discount,0,3.544834962
15583,12,41.61,0,1,Urban,1,Web,Discount,1,29.33916461
15584,8,381.69,0,1,Urban,0,Web,Discount,0,11.86087173
15588,11,410.07,0,1,Surburban,0,Multichannel,Discount,0,9.862895591
15589,3,383.78,0,1,Surburban,0,Phone,Discount,0,4.684569805
15592,10,60.69,1,0,Surburban,0,Web,Discount,0,11.27364602
15596,8,29.99,1,0,Rural,0,Web,Discount,0,11.42281977
15598,9,428.91,1,0,Rural,0,Multichannel,Discount,0,13.06803257
15600,7,498.74,0,1,Urban,0,Multichannel,Discount,0,8.127946008
15605,7,95.41,1,0,Urban,1,Phone,Discount,0,8.490238931
15607,10,380.72,0,1,Surburban,0,Web,Discount,1,20.71598149
15612,9,112.27,0,1,Surburban,0,Web,Discount,0,14.21865826
15614,10,486.24,1,0,Surburban,1,Multichannel,Discount,0,7.419260591
15615,5,238.47,1,0,Urban,0,Web,Discount,1,22.72174793
15619,10,147.08,1,0,Surburban,0,Phone,Discount,0,7.268275234
15626,4,608.78,1,0,Urban,1,Phone,Discount,0,17.49790377
15632,7,135.86,1,0,Rural,0,Web,Discount,0,6.347320066
15633,3,284.41,0,1,Urban,1,Phone,Discount,1,25.14390642
15635,5,1191.45,0,1,Urban,1,Multichannel,Discount,1,29.88491017
15638,1,254.4,1,0,Surburban,0,Phone,Discount,0,14.32161595
15639,9,323.28,1,1,Rural,0,Phone,Discount,0,16.68024712
15644,1,153,1,0,Surburban,1,Web,Discount,0,9.79462069
15650,6,29.99,1,0,Urban,0,Web,Discount,0,9.482937691
15651,2,203.31,0,1,Rural,0,Phone,Discount,0,16.87046638
15653,12,93.47,1,0,Surburban,1,Web,Discount,0,4.512480973
15659,1,81.24,1,0,Rural,1,Phone,Discount,0,10.2432521
15661,4,103.34,0,1,Urban,1,Phone,Discount,0,12.6097695
15665,9,223.46,1,0,Urban,1,Multichannel,Discount,0,11.25777088
15670,2,74.91,1,0,Surburban,0,Web,Discount,0,11.24310375
15674,2,721.91,1,1,Rural,1,Phone,Discount,1,25.65284933
15684,10,39.47,1,0,Urban,1,Phone,Discount,0,12.02846058
15685,11,90.06,0,1,Rural,0,Phone,Discount,0,14.42320157
15686,7,422.92,1,0,Surburban,1,Multichannel,Discount,0,9.143188066
15687,3,80.2,1,0,Urban,1,Web,Discount,0,13.21057141
15688,11,141.75,1,0,Surburban,0,Phone,Discount,0,12.1054014
15690,10,29.99,1,0,Surburban,1,Phone,Discount,0,14.08157898
15691,1,1080.83,1,0,Urban,1,Multichannel,Discount,0,10.81286318
15693,4,271.2,1,1,Urban,1,Multichannel,Discount,1,26.80836596
15695,5,160.42,1,0,Surburban,1,Phone,Discount,0,12.26453029
15700,4,257.51,1,0,Urban,0,Multichannel,Discount,0,5.782107873
15701,9,45.32,1,0,Surburban,0,Web,Discount,0,13.01498692
15703,10,84.6,1,0,Surburban,0,Web,Discount,0,9.61414674
15704,4,81.45,0,1,Urban,1,Phone,Discount,1,23.95604619
15706,10,29.99,0,1,Surburban,1,Phone,Discount,0,7.744431603
15708,1,652.58,1,1,Surburban,1,Multichannel,Discount,1,26.28761441
15712,12,79.63,0,1,Urban,1,Phone,Discount,0,11.63569276
15713,6,33.06,1,0,Surburban,0,Phone,Discount,0,11.47044633
15715,7,280.77,0,1,Surburban,1,Web,Discount,0,7.277603712
15717,3,189.24,0,1,Surburban,0,Phone,Discount,1,26.02239451
15720,9,420.57,1,0,Urban,0,Phone,Discount,1,25.10269052
15723,2,194.4,0,1,Surburban,1,Phone,Discount,0,9.447152269
15730,1,470.79,1,0,Surburban,0,Multichannel,Discount,1,27.25056617
15737,1,484.14,1,1,Surburban,0,Multichannel,Discount,1,27.52231727
15738,8,72.3,0,1,Urban,1,Web,Discount,0,4.364132462
15747,10,209.03,1,1,Urban,1,Phone,Discount,0,12.80228942
15749,9,37.21,1,0,Urban,1,Web,Discount,0,7.813085643
15753,1,475.24,1,1,Surburban,1,Multichannel,Discount,1,23.26538888
15759,1,438.07,1,1,Rural,0,Multichannel,Discount,0,12.45127861
15760,10,226.98,1,0,Surburban,1,Phone,Discount,0,8.72140149
15768,6,29.99,0,1,Rural,0,Web,Discount,1,20.75064588
15771,10,268.66,1,0,Surburban,1,Phone,Discount,0,11.69396836
15776,9,33.87,1,0,Surburban,0,Web,Discount,0,1.894961024
15788,6,741.36,1,1,Surburban,1,Phone,Discount,0,4.98471751
15791,3,123.85,1,0,Rural,1,Phone,Discount,0,9.985358646
15796,5,72.28,1,0,Urban,1,Web,Discount,0,5.42029008
15799,5,652.91,0,1,Surburban,1,Multichannel,Discount,0,12.3117255
15803,11,383.15,1,0,Surburban,0,Phone,Discount,0,13.92412637
15809,6,2583.84,1,1,Urban,1,Multichannel,Discount,1,26.14204718
15811,1,324.07,0,1,Urban,1,Multichannel,Discount,0,7.29338717
15813,9,109.51,0,1,Urban,1,Phone,Discount,0,7.840813232
15816,3,395.67,1,0,Urban,1,Phone,Discount,1,24.06580648
15817,9,60.29,1,0,Urban,1,Web,Discount,0,11.69409873
15819,4,65.77,1,0,Urban,1,Phone,Discount,0,6.113930859
15821,8,142.45,1,0,Surburban,1,Web,Discount,1,28.06371304
15823,8,29.99,0,1,Surburban,0,Web,Discount,0,8.82772306
15826,1,667.03,0,1,Surburban,1,Web,Discount,1,23.45987692
15828,10,29.99,1,0,Surburban,0,Web,Discount,0,18.38824467
15835,3,475.15,0,1,Urban,0,Multichannel,Discount,0,14.37408969
